appid,name,banner,woke,description
2302080,"Death of a Wish","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2302080/header_292x136.jpg?t=1736569040",-1,"Contains overtly pro-LGBTQ+ messaging. Multiple non-binary characters. The character Ash uses all pronouns."
2487350,"Alex Jones: NWO Wars","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2487350/header_292x136.jpg?t=1706220951",1,"Contains no Woke content."
1862430,"Repurpose","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1862430/header_292x136.jpg?t=1703690729",-1,"Contains overtly pro-LGBTQ+ messaging. Various gender options. Features a diverse cast of LGBTQ+ characters and their interactions."
1392960,"STORY OF SEASONS: Pioneers of Olive Town","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1392960/header_292x136.jpg?t=1738960359",0,"Contains subtly pro-LGBTQ+ messaging. No distinction between male and female during character creation. Homosexual romance options that can result in a Rite of Friendship ceremony."
1714590,"Buck Up And Drive!","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1714590/header_292x136.jpg?t=1668739446",-1,"Contains overtly pro-LGBTQ+ messaging. Billboards with pride flags are prominently displayed."
978780,"STORY OF SEASONS: Friends of Mineral Town","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/978780/header_292x136.jpg?t=1738970363",0,"Contains subtly pro-LGBTQ+ messaging. Same sex marriage included in a localization update for players outside Japan."
2027530,"non-binary","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2027530/header_292x136.jpg?t=1697199493",-1,"Contains overtly pro-LGBTQ+ messaging. Both main characters are non-binary."
674930,"Boyfriend Dungeon","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/674930/header_292x136.jpg?t=1729105190",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection. Multiple non-binary characters and non-binary romance options."
1644330,"Pugmire: Treasure of the Sea Dogs","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1644330/header_292x136.jpg?t=1734034855",-1,"Contains overtly pro-LGBTQ+ messaging. Non-binary and gay player character options."
618850,"Pumpkin Days","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/618850/header_292x136.jpg?t=1666983702",0,"Contains subtly pro-LGBTQ+ messaging. No distinction between biological sexes during character creation. Optional homosexual marriage. Optional polygamy."
1129190,"Our Life: Beginnings & Always","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1129190/header_292x136.jpg?t=1726415519",-1,"Contains overt pro-LGBTQ+ messaging. Pronoun selection including an option for they/them. Option to transition your pronouns over the course of the game."
817840,"Max Gentlemen Sexy Business!","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/817840/header_292x136.jpg?t=1737497845",-1,"Contains overtly pro-LGBTQ+ messaging. No distinction between male and female during character creation including genitalia options. Homosexual romance options. Uses the term gentlepersons."
1112890,"Calico","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1112890/header_292x136.jpg?t=1738871074",0,"Contains subtly pro-LGBTQ+ messaging. No distinction between male and female during character creation."
1040390,"Later Daters - Premium","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1040390/header_292x136.jpg?t=1655303271",-1,"Contains overtly pro-LGBTQ+ messaging. Option to have the honorific Mx. LGBTQ+ romance options."
1016630,"Drag Star!","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1016630/header_292x136.jpg?t=1734034016",-1,"Contains overtly pro-LBGTQ+ messaging. Options to play as a drag queen (she/her), a drag king (he/him), a gender-funky club kid (they/them), use no pronouns, or enter your own custom pronouns."
933230,"Signed and Sealed With a Kiss","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/933230/header_292x136.jpg?t=1564615626",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including an option for they/them. Choice of presentation includes options for masculine, feminine, and androgynous."
1259240,"//TODO: today","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1259240/header_292x136.jpg?t=1618059792",-1,"Contains overtly pro-LGBTQ+ messaging. Non-binary character option."
796940,"Red Embrace","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/796940/header_292x136.jpg?t=1612041851",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including an option for they/them. Optional homosexual romance."
1665190,"Monster Prom 3: Monster Roadtrip","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1665190/header_292x136.jpg?t=1736325154",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including an option for they/them. Multiple characters are non-binary and use they/them pronouns."
1140270,"Monster Prom 2: Monster Camp","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1140270/header_292x136.jpg?t=1736325233",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including an option for they/them."
743450,"Monster Prom","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/743450/header_292x136.jpg?t=1728463602",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including an option for they/them."
1001490,"Tower Behind the Moon","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1001490/header_292x136.jpg?t=1734033953",-1,"Contains overtly pro-LGBTQ+ messaging. Non-binary player character option."
1050210,"The Superlatives: Shattered Worlds","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1050210/header_292x136.jpg?t=1734034073",-1,"Contains overtly pro-LGBTQ+ messaging. The player can choose one of multiple non-cis gender identities."
726230,"The Superlatives: Aetherfall","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/726230/header_292x136.jpg?t=1734032861",-1,"Contains overtly pro-LGBTQ+ messaging. The player can choose one of multiple non-cis gender identities."
839940,"Silverworld","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/839940/header_292x136.jpg?t=1734033275",-1,"Contains overtly pro-LGBTQ+ messaging. The player can choose one of multiple non-cis gender identities including non-binary, gay, bi, or ace."
1343810,"Fallen Hero: Retribution","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1343810/header_292x136.jpg?t=1734034555",-1,"Contains overtly pro-LGBTQ+ messaging. Option for the player character to be genderqueer. Multiple non-cis gender relationship options."
800620,"Fallen Hero: Rebirth","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/800620/header_292x136.jpg?t=1734033216",-1,"Contains overtly pro-LGBTQ+ messaging. Option for the player character to be genderqueer."
488790,"South Park™: The Fractured But Whole™","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/488790/header_292x136.jpg?t=1680013571",-1,"Contains overtly pro-LGBTQ+ messaging. Option for the player character to be other instead of male or female. If other is selected, the player will be told there is nothing wrong with being nonbinary."
586670,"A Foretold Affair","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/586670/header_292x136.jpg?t=1573362102",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including an option for they/them."
844660,"Heart of the Woods","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/844660/header_292x136.jpg?t=1733112624",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is a lesbian and the game follows her lesbian romance."
742150,"Heart of the House","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/742150/header_292x136.jpg?t=1734038345",-1,"Contains overtly pro-LGBTQ+ messaging. The player can choose one of multiple non-cis gender identities including non-binary, gay, bi, ace, or poly."
2124380,"Super Lesbian Animal RPG","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2124380/header_292x136.jpg?t=1687985253",-1,"Contains overtly pro-LGBTQ+ messaging. Features a lesbian romance involving the player character. Multiple non-binary npcs that use they/them pronouns."
459310,"The Hero Project: Redemption Season","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/459310/header_292x136.jpg?t=1734030086",-1,"Contains overtly pro-LGBTQ+ messaging. The player can choose one of multiple non-cis gender identities including trans, non-binary, gay, or bi."
476490,"Choice of the Pirate","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/476490/header_292x136.jpg?t=1734114546",-1,"Contains overtly pro-LGBTQ+ messaging. Option for the player character to be non-binary. Homosexual romance options."
557700,"Empyrean","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/557700/header_292x136.jpg?t=1734032149",-1,"Contains overtly pro-LGBTQ+ messaging. Non-binary option for the player character. Homosexual romance options."
470260,"Event[0]","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/470260/header_292x136.jpg?t=1515241553",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including an option for they/them."
362020,"Queen At Arms","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/362020/header_292x136.jpg?t=1454718933",-1,"Contains overtly pro-LGBTQ+ messaging. The player character begins the game as a biological female crossdressing as a male. Eventually, the player gets to choose a gender identity. Genderqueer option."
453340,"Hustle Cat","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/453340/header_292x136.jpg?t=1584463902",-1,"Contains overtly pro-LGBTQ+ messaging. Non-binary player character option. Pronoun selection including an option for they/them."
633600,"Creatures Such as We","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/633600/header_292x136.jpg?t=1734113743",-1,"Contains overtly pro-LGBTQ+ messaging. Player gender identity options include options for a trans man, trans woman, person, or other. The other option is fill in the blank."
2427820,"LongStory 2","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2427820/header_292x136.jpg?t=1729194366",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including an option for they/them. Homosexual and non-binary romance options."
704010,"LongStory","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/704010/header_292x136.jpg?t=1724696533",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including an option for they/them. Homosexual and non-binary romance options."
1044630,"Choice of the Dragon","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1044630/header_292x136.jpg?t=1734034058",-1,"Contains overtly pro-LGBTQ+ messaging. Option for the player character to be non-binary or an undetermined gender."
386280,"Vendetta - Curse of Raven's Cry","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/386280/header_292x136.jpg?t=1577627001",1,"Contains no Woke content."
1184370,"Pathfinder: Wrath of the Righteous - Enhanced Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1184370/header_292x136.jpg?t=1738169076",-1,"Contains overtly pro-LGBTQ+ messaging. Multiple characters comment about gender and sexuality. Multiple homosexual characters and interactions. The Commander's Tribunal describes a homoerotic scene."
1157390,"King Arthur: Knight's Tale","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1157390/header_292x136.jpg?t=1715275835",1,"Contains no Woke content."
1084160,"Jagged Alliance 3","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1084160/header_292x136.jpg?t=1725000793",-1,"Contains overtly pro-DEI messaging. Features multiple female front-line combatants with improbable biographies."
1374930,"Black Geyser: Couriers of Darkness","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1374930/header_292x136.jpg?t=1735002654",1,"Contains no Woke content."
365360,"Battle Brothers","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/365360/header_292x136.jpg?t=1727131367",1,"Contains no Woke content."
2138610,"The Legend of Heroes: Trails through Daybreak","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2138610/header_292x136.jpg?t=1732665002",-1,"Contains overtly pro-LGBTQ+ messaging. Contains overtly pro-DEI messaging. Contains overtly pro-immigration messaging. Features a story about two gay men in a love triangle."
250520,"UnderRail","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/250520/header_292x136.jpg?t=1728564887",1,"Contains no Woke content."
650670,"Grimoire : Heralds of the Winged Exemplar (V2)","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/650670/header_292x136.jpg?t=1688566235",1,"Contains no Woke content."
648410,"Colony Ship: A Post-Earth Role Playing Game","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/648410/header_292x136.jpg?t=1735438306",1,"Contains no Woke content."
257350,"Baldur's Gate II: Enhanced Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/257350/header_292x136.jpg?t=1695403830",0,"Contains subtly pro-LGBTQ+ messaging. Features a character briefly changing from a man into a woman as a result of a potion. This is presented in a humorous setting."
228280,"Baldur's Gate: Enhanced Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/228280/header_292x136.jpg?t=1695399579",-1,"Contains overtly pro-LGBTQ+ messaging. The Siege of Dragonspear dlc features gay and trans characters that talk about their sexuality, including a trans npc called Mizhena."
552620,"ATOM RPG: Post-apocalyptic indie game","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/552620/header_292x136.jpg?t=1728856725",1,"Contains no Woke content."
1651490,"Tiny Life","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1651490/header_292x136.jpg?t=1732276135",-1,"Contains overtly pro-LGBTQ+ messaging. All characters in the game use they/them pronouns."
